SKU,Product SKU,StoreID,Product Name,Product Description,Category ID, Price ,MinimumQuantity,Weight,ProductSpecificAttribute,Volume Quantity And Price,Customize,No Of Lines,Logo,AdditionalAttributes,Vocabulary,WebCategory,WebCategory2,Web Category 1 ORIG,Sub-Web Category 1A ORIG,Sub-Web Category 1B ORIG,Sub-Web Category 1C ORIG,Web Category 2,Sub-Web Category 2,Ship Today,Top Seller,Meta Tag,Mix&MatchCode,dropship,Setup,Product Image,Alternate Image,Vendor Drop Ship,Street,City,State,Zipcode
JN472M,JN472M,2,Charter Member Lapel Pin w/ Magnet,"Classic style Charter Member pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.08,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Member Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Member Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN472.jpg,,,,,,
JN528M,JN528M,2,Assistant Governor Lapel Pin w/ Magnet,"Classic style Assistant Governor pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.08,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN528.jpg,,,,,,
JN530M,JN530M,2,Past Assistant Governor Lapel Pin w/ Magnet,"Classic style Past Assistant Governor pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.2,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN530.jpg,,,,,,
JN533M,JN533M,2,Area Governor Lapel Pin w/ Magnet,"Classic style Area Governor pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.08,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN533.jpg,,,,,,
JN541M,JN541M,2,Governor Elect Lapel Pin w/ Magnet,"Classic style Governor Elect pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.08,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN541P.jpg,,,,,,
JN546M,JN546M,2,Governor Nominee Lapel Pin w/ Magnet,"Classic style Governor Nominee pin,  5/8"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.95,1,0.08,,"JN||1||5.95,6||5.35,12||4.75",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Magnetic Back,,,,,,JN,FALSE,,JN546P.jpg,,,,,,
P78063,P78063,2,Golf Towel,"Terry velour 100 % cotton golf towel with the text ""Tee Up For Rotary"" with corner grommet and hook.  11"" x 20""  * discontinued- While suppiles last *",Golf ,5.95,1,0.05,,"1||5.95,6||5.65,12||5.35,25||5.05,50||4.75",N,,N,N,rotary_products,"Golf ,Accessories",,Golf ,Accessories,,,,,,TRUE,,,FALSE,,P78063.jpg,,,,,,
P78260,P78260,2,Globe Paperweight,Globe paperweight makes a great gift for any Rotarian.,Gifts for Rotarians,5.95,1,0.25,,"1||5.95,6||5.65,12||5.35,25||5.05,50||4.75",N,,N,N,rotary_products,"Gifts for Rotarians,Desk Accessories",,Gifts for Rotarians,Desk Accessories,,,,,,,,,FALSE,,P78260.jpg,,,,,,
P78588,P78588,2,Leather Key Fob,Leather Key Fob Round,Car Accessories,5.95,1,0.1,,"1||5.95,6||5.65,12||5.35,25||5.05,50||4.75",N,,N,N,rotary_products,Car Accessories,,Car Accessories,,,,,,,,,,FALSE,,P78588.jpg,,,,,,
P78599,P78599,2,Leather Key Fob,Leather Key Fob Rectangular,Car Accessories,5.95,1,0.1,,"1||5.95,6||5.65,12||5.35,25||5.05,50||4.75",N,,N,N,rotary_products,Car Accessories,,Car Accessories,,,,,,,,,,FALSE,,P78599.jpg,,,,,,
D45696PC,D45696PC,2,Thank You Speaker Pen - With Club Name,"Slim, metal, twisat action ballpoint pen.  ""Rotary Club Guest Speaker - Thank You"" imprint. Includes gift box.   Minimum order 50 pieces. 
* Please allow 2 weeks for production *
All wording is custom. Please provide the exact text you would like imprinted. 


",Pens & Pencils,5.75,50,0.25,,"50||5.75,100||4.9,150||4.6",Y,1,N,N,rotary_products,"Pens & Pencils,With Club Name","Add Your Club Name,Pens",Pens & Pencils,With Club Name,,,Add Your Club Name,Pens,,,,,TRUE,,d45696pc.jpg,,Hub Pen Company,1525 Washington Street,Braintree,MA,2184
P78584,P78584,2,Pocket Knife,"Swiss style, five function pocket knife with ""Service Above Self"" imprint.  While Supplies Last. This item has been discontinued.",Gifts for Rotarians,5.75,1,0.1,,"1||5.75,6||5.45,12||5.2,25||4.9,50||4.6",N,,N,N,rotary_products,"Gifts for Rotarians,Everyday Use",,Gifts for Rotarians,Everyday Use,,,,,,,,,FALSE,,P78584.JPG,,,,,,
D45696,D45696,2,"""Thank You"" Speaker Pen","Slim, metal, twisat action ballpoint pen.  ""Rotary Club Guest Speaker - Thank You"" imprint. Includes gift box. 
",Pens & Pencils,5.6,1,0.25,,"1||5.6,12||5.3,25||5.05",N,,N,N,rotary_products,"Pens & Pencils,Over $5.00",Guest Speaker,Pens & Pencils,Over $5.00,,,Guest Speaker,,,,,,FALSE,,d45696.jpg,,,,,,
C3H5,C3H5,2,Stickers - Large - Roll of 100 ,"1 3/4"" Rotary Masterbrandstickers - Roll of 100.","Stickers, Decals & Patches",5.5,1,0.2,,"1||5.5,6||5.25,12||4.95,25||4.7,50||4.4",N,,N,N,rotary_products,"Stickers, Decals & Patches","Club Meeting Supplies,Administrative","Stickers, Decals & Patches",,,,Club Meeting Supplies,Administrative,,,,,FALSE,,C3H5.jpg,,,,,,
G56M13,G56M13,2,Four-Way Test Mug ,"Best selling classic mug with Rotary emblem and 4 Way Test on a cobalt blue coffee mug, 11 oz. - Packed 36 per case",Drinkware,5.5,1,1.3,,"1||5.5,6||5.25,12||4.95,25||4.7,50||4.4",N,,N,N,rotary_products,"Drinkware,Ceramic",,Drinkware,Ceramic,,,,,,,,,FALSE,,G56M13.JPG,,,,,,
J229M,J229M,2,Women in Rotary Magnetic Pin,"Celebrating ""Women in Rotary"" this stunning high heel design lapel pin is sure to be a conversation piece.   1-1/4"" gold and silver plated with magnetic attachment",Lapel Pins,5.5,1,0.01,,"1||5.5,12||4.95,25||4.7,50||4.15,100||3.85",N,,N,N,rotary_products,"Lapel Pins,Assorted Lapel Pins,Magnetic Back",,Lapel Pins,Assorted Lapel Pins,Magnetic Back,,,,,,,,FALSE,,J229M.jpg,,,,,,
JM21M,JM21M,2,Club President  Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM21P.jpg,,,,,,
JM22M,JM22M,2,Club President Elect Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM22P.jpg,,,,,,
JM23M,JM23M,2,Club Past President Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM23P.jpg,,,,,,
JM24M,JM24M,2,Club Vice President Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM24P.jpg,,,,,,
JM25M,JM25M,2,Club Secretary Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM25P.jpg,,,,,,
JM26M,JM26M,2,Club Treasurer Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM26P.jpg,,,,,,
JM27M,JM27M,2,Club Director Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM27P.jpg,,,,,,
JM28M,JM28M,2,Club Sergeant-At-Arms Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM28P.jpg,,,,,,
JM29M,JM29M,2,Spouse Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Member Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Member Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM29P.jpg,,,,,,
JM30M,JM30M,2,Partner Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Member Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Member Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM30.jpg,,,,,,
JM31M,JM31M,2,District Governor Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM31.jpg,,,,,,
JM32M,JM32M,2,Assistant Governor Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM32.jpg,,,,,,
JM33M,JM33M,2,District Governor Elect Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM33.jpg,,,,,,
JM34M,JM34M,2,District Governor Nominee Lapel Pin w/ Magnet,"Blue masterbrand club officer pin,  1.125"" w/ magnetic backing. Mix-n-Match pricing applies",Lapel Pins,5.5,1,0.01,,"JM||1||5.5,6||4.95,12||4.4",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back",,Lapel Pins,Officer & Title Pins,Masterbrand Pins,Magnetic Back,,,,,,JM,FALSE,,JM34.jpg,,,,,,
G56318PC,G56318PC,2,Champagne Flute - With Club Name,"Satin Etched Rotary emblem on clear champagne flute with paneled stem. 6 oz. - Made in the USA
With personalized imprint. Minimum order 72 pieces. Click here if you would like to order with rotary logo only. ",Drinkware,5.25,36,0.95,,"36||5.25,72||4.75,144||4",Y,1,N,N,rotary_products,"Drinkware,Glass",,Drinkware,Glass,,,,,,,,,TRUE,,G56318.jpg,G56318L.jpg,Universal Printing Inc,1200 Woodside Avenue,Bay City,MI,48708
G56321,G56321,2,Stemless Wine Glass ,Stemless wine glass features a frosted Rotary emblem. 15 oz ,Drinkware,5.25,1,2,,"1||5.25,6||5,12||4.75,25||4.45,50||4.2",N,,N,N,rotary_products,"Drinkware,Glass",,Drinkware,Glass,,,,,,TRUE,,,FALSE,,G56321.jpg,,,,,,
G56326PC,G56326PC,2,Wine Glasses - With Club Name,"Clear stem glassware with custom frosted imprint. -Custom imprint on one side, Rotary emblem on reverse - Packed 12 per case - Made in the USA
Minimum order 48 wine glasses.   * Please allow 3 weeks for production *",Drinkware,5.25,48,1.25,,"48||5.25,72||4.75,144||4.25",Y,1,N,N,rotary_products,"Drinkware,Glass","Add Your Club Name,Drinkware",Drinkware,Glass,,,Add Your Club Name,Drinkware,,,,,TRUE,,g56326.jpg,,Universal Printing Inc,1200 Woodside Avenue,Bay City,MI,48708
C358T19,C358T19,2,Theme Post Cards 2018-2019,"""Be the Inspiration"" Post Cards. Package of 10",Greeting Cards & Stationery,5,1,0.41,,"1||5,6||4.75,12||4.5,25||4.25,50||4",N,,N,N,rotary_products,Greeting Cards & Stationery,"Theme Merchandise,2018-2019",Greeting Cards & Stationery,,,,Theme Merchandise,2018-2019,,,,,FALSE,,C358T19.jpg,,,,,,
J7X18-19,J7X18-19-AG,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Assistant Governor||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-AG (2).jpg,,,,,,
J7X18-19,J7X18-19-DG,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||District Governor||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-DG (2).jpg,,,,,,
J7X18-19,J7X18-19-DGE,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||District Governor Nominee||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-DGE.jpg,,,,,,
J7X18-19,J7X18-19-DIR,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Director||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-DIR.jpg,,,,,,
J7X18-19,J7X18-19-FC,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Foundation Chair||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-FC.jpg,,,,,,
J7X18-19,J7X18-19-PDG,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Past District Governor||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-PDG.jpg,,,,,,
J7X18-19,J7X18-19-PE,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||President Elect||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-PE.jpg,,,,,,
J7X18-19,J7X18-19-PP,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Past President||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-PP.jpg,,,,,,
J7X18-19,J7X18-19-PRES,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||President||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-PRES.jpg,,,,,,
J7X18-19,J7X18-19-SEC,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Secretary||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-SEC.jpg,,,,,,
J7X18-19,J7X18-19-SGT,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Sergeant at Arms||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-SGT.jpg,,,,,,
J7X18-19,J7X18-19-TR,2,Theme Lapel Pin - Multiple Titles Available,"""Be the Inspiration"" officer theme pin   High Quality Enamel",Lapel Pins,5,1,0.1,Title||Treasurer||,"1||5,12||4.5,25||4.25,50||3.75,100||3.5",N,,N,N,rotary_products,"Lapel Pins,Theme Lapel Pins,Officers",,Lapel Pins,Theme Lapel Pins,Officers,,,,,,,,FALSE,,J7X18-19-TR.jpg,,,,,,
P79133,P79133,2,Mini Soccer Ball,"High quality, Glow in the Dark soft vinyl mini soccer balls feature a re-inflatable athletic valve -  4.25"" ",Gifts for Rotarians,5,1,0.1,,"1||5,6||4.75,12||4.5,25||4.25,50||4",N,,N,N,rotary_products,"Gifts for Rotarians,Fun","Conference & Event Supplies,",Gifts for Rotarians,Fun,,,Conference & Event Supplies,,,,,,FALSE,,P79133.jpg,,,,,,
D45556,D45556,2,Midnight Black Pen,Classic Black Pen w/grips. Lasered silver imprint with the Masterbrand and People of Action.  Includes Gift Box,Pens & Pencils,4.95,1,0.25,,"1||4.95,12||4.7,25||4.45",N,,N,N,rotary_products,"Pens & Pencils,Under $5.00",People of Action,Pens & Pencils,Under $5.00,,,People of Action,,,TRUE,,,FALSE,,d45556.jpg,,,,,,
G56M12,G56M12,2,Four-Way Test Mug ,White ceramic coffee mug with Service Above Self on on side and the 4-Way Test on the other. 11 oz.,Drinkware,4.95,1,1.4,,"1||4.95,6||4.7,12||4.45,25||4.2,50||3.95",N,,N,N,rotary_products,"Drinkware,Ceramic",,Drinkware,Ceramic,,,,,,,,,FALSE,,g56m12.jpg,,,,,,
JL51P,JL51P,2,Script Style President Lapel Pin,"A great way to recognize those who serve as President.  1.5""",Lapel Pins,4.95,1,0.02,,"1||4.95,12||4.45,25||4.2,50||3.7,100||3.45",N,,N,N,rotary_products,"Lapel Pins,President,Without Years",,Lapel Pins,President,Without Years,,,,,,,,FALSE,,jl51.jpg,,,,,,
JN11P,JN11P,2,Club President Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,jn11.jpg,,,,,,
JN12P,JN12P,2,Club President Elect Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,j12.jpg,,,,,,
JN13P,JN13P,2,Club Vice President Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,jn13.jpg,,,,,,
JN14P,JN14P,2,Club Secretary Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,jn14.jpg,,,,,,
JN15P,JN15P,2,Club Treasurer Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,JN15.jpg,,,,,,
JN16P,JN16P,2,Club Director Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,JN16.jpg,,,,,,
JN17P,JN17P,2,Club Sergeant-At-Arms Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,jn17.jpg,,,,,,
JN180P,JN180P,2,Club Past President Lapel Pin,"Classic style club officer pin,  5/8"". Mix-n-Match pricing applies ",Lapel Pins,4.95,1,0.08,,"JN||1||4.95,6||4.45,12||3.95",N,,N,N,rotary_products,"Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back",,Lapel Pins,Officer & Title Pins,Legacy Pins,Pin Back,,,,,,JN,FALSE,,JN180.jpg,,,,,,
